Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,VideoPath,AudioPath,Label
17237,"Oh yeah, Smokey Joe here got half way to the highway and collapsed.",Joey,anger,negative,2687,0,3,17,"00:14:32,663","00:14:36,541",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E17_D106_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E17_D106_U0.wav,anger
17238,I have the lung capacity of a two year old.,Chandler,neutral,neutral,2687,1,3,17,"00:14:36,750","00:14:39,043",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E17_D106_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E17_D106_U1.wav,neutral
17239,Then why are you smoking?,Monica,disgust,negative,2687,2,3,17,"00:14:39,712","00:14:41,170",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E17_D106_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E17_D106_U2.wav,cause
17240,Well itâs very unsettling.,Chandler,sadness,negative,2687,3,3,17,"00:14:41,380","00:14:42,755",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E17_D106_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E17_D106_U3.wav,neutral
17241,Ugh!,Phoebe,disgust,negative,2689,0,3,7,"0:04:54,210","0:04:56,713",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E07_D108_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E07_D108_U0.wav,neutral
17242,"I mean if you buy a bed from Janiceâs ex-husband, thatâs like betraying Chandler.",Phoebe,anger,negative,2689,3,3,7,"00:04:56,963","00:05:01,675",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E07_D108_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E07_D108_U3.wav,anger
17243,Not at these prices.,Monica,anger,negative,2689,4,3,7,"00:05:01,884","00:05:04,052",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E07_D108_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E07_D108_U4.wav,anger
17244,Hi. Y'know in England this car would be on the other side of the store.  Woo!,Phoebe,joy,positive,2689,5,3,7,"00:05:09,142","00:05:20,527",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E07_D108_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E07_D108_U5.wav,neutral
17245,"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.",Monica,joy,positive,2689,6,3,7,"00:05:21,362","00:05:31,913",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E07_D108_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E07_D108_U6.wav,neutral
17246,"Eh, Monica it, it feels so weird, y'know, Chandlerâs your friend...  Oh!",Phoebe,surprise,positive,2689,7,3,7,"00:05:32,081","00:05:36,877",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E07_D108_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E07_D108_U7.wav,cause
17247,Oh my God!,Phoebe,surprise,positive,2689,8,3,7,"00:05:38,254","00:05:39,588",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E07_D108_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E07_D108_U8.wav,neutral
17248,"Aw, all right take this bed, you can make other friends.",Phoebe,joy,positive,2689,9,3,7,"00:05:40,506","00:05:45,385",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E07_D108_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E07_D108_U9.wav,neutral
17249,"You know, ever since I was little, I've been able to pick up quarters with my toes.",Lorraine,joy,positive,2690,0,1,14,"00:06:38,022","00:06:44,194",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E14_D109_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E14_D109_U0.wav,neutral
17250,"Good for you.  Uh, quarters or rolls of quarters?",Joey,joy,positive,2690,1,1,14,"00:06:44,445","00:06:53,120",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E14_D109_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E14_D109_U1.wav,neutral
17251,"By the way, Chandler. I cut you out of all my pictures. So if you want, I have a bag with just your heads.",Janice,anger,negative,2690,2,1,14,"00:06:58,626","00:07:06,133",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E14_D109_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E14_D109_U2.wav,anger
17252,That's OK.,Chandler,neutral,neutral,2690,3,1,14,"00:07:07,885","00:07:09,177",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E14_D109_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E14_D109_U3.wav,neutral
17253,"Oh, are you sure?",Janice,surprise,positive,2690,4,1,14,"00:07:09,971","00:07:13,598",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E14_D109_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E14_D109_U4.wav,neutral
17254,"Because you know, you could make little puppets out of them, and you could use them in your theater of cruelty.",Janice,anger,negative,2690,5,1,14,"00:07:09,971","00:07:17,352",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E14_D109_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E14_D109_U5.wav,anger
17255,We can't do that.,Joey,neutral,neutral,2690,6,1,14,"00:07:20,148","00:07:21,606",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E14_D109_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E14_D109_U6.wav,neutral
17256,What? What can't you do?,Chandler,surprise,negative,2690,7,1,14,"00:07:22,733","00:07:24,860",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E14_D109_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E14_D109_U7.wav,cause
17257,"Car's waiting downstairs, I just wanted to drop off these copies of my book for your friends. Anything you want from Lisbon?",Mrs. Bing,neutral,neutral,2692,0,1,11,"00:19:16,238","00:19:25,580",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U0.wav,neutral
17258,"No, just knowing you're gonna be there is enough.",Chandler,neutral,neutral,2692,1,1,11,"00:19:21,205","00:19:25,580",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U1.wav,neutral
17259,"Alright, well, be good, I love you.",Mrs. Bing,joy,positive,2692,2,1,11,"00:19:26,206","00:19:29,834",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U2.wav,neutral
17260,You kissed my best Ross! ...Or something to that effect.,Chandler,anger,negative,2692,3,1,11,"00:19:32,546","00:19:38,551",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U3.wav,cause
17261,"O-kay. Look, it, it was stupid.",Mrs. Bing,sadness,negative,2692,4,1,11,"00:19:39,720","00:19:47,643",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U4.wav,neutral
17262,Really stupid.,Chandler,anger,negative,2692,5,1,11,"0:19:47,811","0:19:48,563",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U5.wav,anger
17263,Really stupid.,Mrs. Bing,sadness,negative,2692,6,1,11,"0:19:48,563","0:19:50,244",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U6.wav,neutral
17264,And I don't even know how it happened.,Mrs. Bing,sadness,negative,2692,7,1,11,"00:19:52,357","00:19:54,692",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U7.wav,neutral
17265,"I'm sorry, honey, I promise it will never happen again.",Mrs. Bing,sadness,negative,2692,8,1,11,"00:19:54,860","00:19:58,738",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U8.wav,neutral
17266,Are we okay now?,Mrs. Bing,fear,negative,2692,9,1,11,"00:20:00,699","00:20:03,034",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U9.wav,neutral
17267,Yeah. No. No...,Chandler,anger,negative,2692,10,1,11,"00:20:03,785","00:20:06,495",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U10.wav,anger
17268,"Ah, the forbidden love of a man and his door.",Ross,neutral,neutral,2692,11,1,11,"00:20:10,292","00:20:12,960",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U11.wav,neutral
17269,"Shh. He did it. He told her off, and not just about the kiss, about everything.",Joey,neutral,neutral,2692,12,1,11,"00:20:13,128","00:20:18,466",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U12.wav,neutral
17270,You're kidding.,Ross,surprise,negative,2692,13,1,11,"00:20:18,634","00:20:19,675",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U13.wav,neutral
17271,"No, no. He said ""When are you gonna grow up and start being a mom?""",Joey,neutral,neutral,2692,14,1,11,"00:20:19,843","00:20:22,511",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E11_D111_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E11_D111_U14.wav,neutral
17272,Oh there it is.,Phoebe,neutral,neutral,2693,0,8,17,"00:17:34,386","00:17:35,428",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U0.wav,neutral
17273,Thatâs not your regular dry cleaners.,Monica,neutral,neutral,2693,1,8,17,"00:17:35,596","00:17:37,972",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U1.wav,neutral
17274,"I know, but that creep that I went on that date with goes to there so I have to find a new one.",Phoebe,disgust,negative,2693,2,8,17,"00:17:38,140","00:17:41,350",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U2.wav,cause
17275,"I also have to find a new video store, a new bank, a new adult bookstore, a new grocery store",Phoebe,disgust,negative,2693,3,8,17,"00:17:41,518","00:17:46,355",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U3.wav,cause
17276,What?!,Monica,surprise,negative,2693,4,8,17,"0:17:46,607","0:17:47,289",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U4.wav,neutral
17277,A new grocery store.,Phoebe,neutral,neutral,2693,5,8,17,"0:17:47,289","0:17:50,170",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U5.wav,neutral
17278,The universe said I was going to meet a nice guy and thatâs what they gave me?,Phoebe,anger,negative,2693,6,8,17,"00:17:51,904","00:17:54,864",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U6.wav,anger
17279,When I get up there Iâm going to kick some ass.,Phoebe,anger,negative,2693,7,8,17,"00:17:55,032","00:17:58,326",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U7.wav,anger
17280,"Donât worry Phoebe, youâre gonna meet someone. If I can meet a great guy, so can you.",Monica,neutral,neutral,2693,8,8,17,"00:17:58,494","00:18:02,705",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U8.wav,neutral
17281,"Yeah, we both can. And we both will.",Phoebe,neutral,neutral,2693,9,8,17,"00:18:02,873","00:18:05,750",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U9.wav,neutral
17282,"Oh, you didnât have to come in with me.",Phoebe,neutral,neutral,2693,10,8,17,"00:18:10,380","00:18:13,216",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U10.wav,neutral
17283,Are you kidding? This is where they get out stains! Okay? This is like,Monica,joy,positive,2693,11,8,17,"00:18:10,380","00:18:17,095",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U11.wav,neutral
17284,"Oh, excuse me! I think you dropped sâ¦ Wow!",Guy,surprise,positive,2693,12,8,17,"00:18:26,772","00:18:33,027",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U12.wav,neutral
17285,What?,Phoebe,surprise,positive,2693,13,8,17,"00:18:31,026","00:18:33,027",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U13.wav,neutral
17286,"Iâm sorry, itâs just that youâre so incredibly beautiful.",Guy,surprise,positive,2693,14,8,17,"00:18:33,195","00:18:35,822",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U14.wav,neutral
17287,"Oh yeah well, Iâm sorry about that too, but what are you going to do?",Phoebe,neutral,neutral,2693,15,8,17,"00:18:35,989","00:18:40,118",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U15.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U15.wav,neutral
17288,"I hope you donât think Iâm crazy but I feel like I was meant to pick this up, do you believe in that kind of thing?",Guy,joy,positive,2693,16,8,17,"00:18:40,285","00:18:48,042",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U16.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U16.wav,neutral
17289,A little.   Now youâre talking.,Phoebe,neutral,neutral,2693,17,8,17,"00:18:43,914","00:18:50,128",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U17.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U17.wav,neutral
17290,Would you like to go out and have a cup of coffee?,Guy,neutral,neutral,2693,18,8,17,"0:18:50,796","0:18:52,381",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U18.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U18.wav,neutral
17291,I-I-Iâd love to. Let me just tell my friend.,Phoebe,joy,positive,2693,19,8,17,"0:18:52,381","0:18:54,512",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U19.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U19.wav,neutral
17292,"Ooh, an ink stain! Hey, can I watch how you get this out?",Monica,joy,positive,2693,20,8,17,"00:18:54,633","00:18:58,594",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U20.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U20.wav,neutral
17293,She mustâve left.,Phoebe,neutral,neutral,2693,21,8,17,"00:18:59,888","00:19:01,889",/home/klad/Desktop/Friends/Friends_Clips/video_test/S08E17_D112_U21.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S08E17_D112_U21.wav,neutral
17294,Monica! Stop throwing it so hard! We're on the same team!,Ross,anger,negative,2694,0,5,21,"00:11:29,939","00:11:35,902",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U0.wav,anger
17295,Four hours? You guys have been doing this for four hours?,Chandler,surprise,negative,2694,1,5,21,"00:11:37,905","00:11:40,615",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U1.wav,neutral
17296,That's right baby.,Joey,joy,positive,2694,2,5,21,"00:11:40,866","00:11:42,283",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U2.wav,neutral
17297,"All right, let me in.",Chandler,neutral,neutral,2694,3,5,21,"0:11:42,535","0:11:43,377",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U3.wav,neutral
17298,No-no! Don't do it! Don't!,Monica,fear,negative,2694,4,5,21,"0:11:43,377","0:11:45,224",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U4.wav,neutral
17299,What?,Chandler,surprise,negative,2694,5,5,21,"00:11:45,955","00:11:47,372",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U5.wav,neutral
17300,He's a dropper!,Monica,anger,negative,2694,6,5,21,"00:11:48,457","00:11:50,125",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U6.wav,anger
17301,"Oh yeah, that's right!",Joey,anger,negative,2694,7,5,21,"00:11:52,044","00:11:53,962",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U7.wav,anger
17302,I'm not a dropper!,Chandler,anger,negative,2694,8,5,21,"00:11:54,171","00:11:55,714",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U8.wav,anger
17303,"It's really a uh-uh three person game, y'know?",Ross,neutral,neutral,2694,9,5,21,"00:11:56,173","00:11:59,342",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U9.wav,neutral
17304,It's throwing and catching!,Chandler,anger,negative,2694,10,5,21,"00:12:00,469","00:12:02,470",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U10.wav,anger
17305,All right.,Ross,neutral,neutral,2694,11,5,21,"00:12:03,305","00:12:04,764",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U11.wav,neutral
17306,Oh! Oh! That's so hard.,Chandler,surprise,positive,2694,12,5,21,"00:12:08,185","00:12:09,769",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U12.wav,neutral
17307,"Whoa-whoa you guys, it's not a cat!",Joey,anger,negative,2694,13,5,21,"00:12:17,486","00:12:19,904",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U13.wav,anger
17308,Oh myâOh good God!,Monica,surprise,negative,2694,14,5,21,"00:12:22,366","00:12:24,409",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U14.wav,neutral
17309,"I give up you guys, I don't know what I'm going to do with this thing!",Rachel,anger,negative,2694,15,5,21,"00:12:24,618","00:12:27,912",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U15.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U15.wav,anger
17310,"Baking it didn't help, huh?",Ross,neutral,neutral,2694,16,5,21,"00:12:28,914","00:12:30,498",/home/klad/Desktop/Friends/Friends_Clips/video_test/S05E21_D113_U16.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S05E21_D113_U16.wav,neutral
17311,"So thatâs two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you.",Sarah,joy,positive,2696,0,3,10,"00:01:33,760","00:01:40,891",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E10_D115_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E10_D115_U0.wav,neutral
17312,"Just admit it Chandler, you have no backhand.",Ross,neutral,neutral,2696,1,3,10,"00:01:43,937","00:01:46,438",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E10_D115_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E10_D115_U1.wav,cause
17313,"Excuse me little one, I have a very solid backhand.",Chandler,anger,negative,2696,2,3,10,"00:01:46,606","00:01:49,733",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E10_D115_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E10_D115_U2.wav,anger
17314,Shielding your face and shrieking like a girl... is not a backhand.,Ross,disgust,negative,2696,3,3,10,"00:01:49,901","00:01:55,364",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E10_D115_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E10_D115_U3.wav,cause
17315,I was shrieking... like a Marine.,Chandler,neutral,neutral,2696,4,3,10,"00:01:56,699","00:01:59,660",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E10_D115_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E10_D115_U4.wav,neutral
17316,All right here. Watch me execute the three âPâs of championship play. Power.  Precision.  and penache.,Ross,neutral,neutral,2696,5,3,10,"00:02:01,913","00:02:11,130",/home/klad/Desktop/Friends/Friends_Clips/video_test/S03E10_D115_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S03E10_D115_U5.wav,neutral
17317,She's not much of a phone person.,Lydia,neutral,neutral,2697,0,1,23,"00:07:08,261","00:07:10,804",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U0.wav,neutral
17318,"Yeah, so, uh, so, uh, what's the deal with this father guy, I mean, if someone was havin' my baby somewhere, I'd wanna know about it, you know?",Joey,neutral,neutral,2697,1,1,23,"00:07:10,972","00:07:18,854",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U1.wav,neutral
17319,"Hey, Knick fan, am I interested in your views on fatherhood? Uh, no.",Lydia,anger,negative,2697,2,1,23,"00:07:19,021","00:07:23,233",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U2.wav,anger
17320,"Ok, look, maybe I should just go.",Joey,neutral,neutral,2697,3,1,23,"0:07:25,611","0:07:28,133",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U3.wav,neutral
17321,Maybe you should.,Lydia,anger,negative,2697,4,1,23,"0:07:28,133","0:07:28,385",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U4.wav,anger
17322,"Good luck, and uh, take care, huh?",Joey,sadness,negative,2697,5,1,23,"00:07:28,489","00:07:34,703",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U5.wav,neutral
17323,You know what the Celtics problem is? They let the players run the team.,Joey,neutral,neutral,2697,6,1,23,"00:07:41,210","00:07:44,379",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U6.wav,neutral
17324,"Oh, that is so not true.",Lydia,neutral,neutral,2697,7,1,23,"0:07:44,547","0:07:45,465",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U7.wav,neutral
17325,"Oh, it is.",Joey,neutral,neutral,2697,8,1,23,"0:07:45,465","0:07:45,823",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U8.wav,neutral
17326,It isn't.,Lydia,neutral,neutral,2697,9,1,23,"0:07:45,923","0:07:46,475",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U9.wav,neutral
17327,It is.,Joey,neutral,neutral,2697,10,1,23,"0:07:46,475","0:07:47,527",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U10.wav,neutral
17328,Isn't!,Lydia,anger,negative,2697,11,1,23,"0:07:47,527","0:07:47,820",/home/klad/Desktop/Friends/Friends_Clips/video_test/S01E23_D116_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S01E23_D116_U11.wav,anger
17329,"Okay ladies, that ends todayâs class, and letâs remember, letâs be safe out there.",The Instructor,neutral,neutral,2698,0,6,17,"00:18:51,797","00:18:56,050",/home/klad/Desktop/Friends/Friends_Clips/video_test/S06E17_D117_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S06E17_D117_U0.wav,neutral
17330,Itâs a great class.,Ross,joy,positive,2698,1,6,17,"0:19:02,933","0:19:03,855",/home/klad/Desktop/Friends/Friends_Clips/video_test/S06E17_D117_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_test/S06E17_D117_U1.wav,neutral
